,Iteration,distance,best_run,states,best_score
937,937,992,15272,10584,101
938,938,2176,15272,10584,101
939,939,1336,15272,10584,101
940,940,1288,15272,10584,101
941,941,4836,15272,10584,101
942,942,6320,15272,10584,101
943,943,6320,15272,10584,101
944,944,2616,15272,10584,101
945,945,1352,15272,10584,101
946,946,2100,15272,10584,101
947,947,5572,15272,10588,101
948,948,2024,15272,10588,101
949,949,3800,15272,10589,101
950,950,8092,15272,10591,101
951,951,3656,15272,10592,101
952,952,6164,15272,10592,101
953,953,12088,15272,10594,101
954,954,2320,15272,10595,101
955,955,2472,15272,10595,101
956,956,1612,15272,10596,101
957,957,2768,15272,10596,101
958,958,2612,15272,10596,101
959,959,6464,15272,10596,101
960,960,6024,15272,10596,101
961,961,9872,15272,10596,101
962,962,3868,15272,10596,101
963,963,14156,15272,10596,101
964,964,6316,15272,10596,101
965,965,5876,15272,10596,101
966,966,3652,15272,10596,101
967,967,7940,15272,10596,101
968,968,6316,15272,10596,101
969,969,9496,15272,10596,101
970,970,6460,15272,10596,101
971,971,2024,15272,10596,101
972,972,2176,15272,10601,101
973,973,2236,15272,10603,101
974,974,1336,15272,10603,101
975,975,1752,15272,10603,101
976,976,1192,15272,10603,101
977,977,2220,15272,10603,101
978,978,1584,15272,10603,101
979,979,5868,15272,10603,101
980,980,4248,15272,10603,101
981,981,8584,15272,10603,101
982,982,4244,15272,10603,101
983,983,3868,15272,10603,101
984,984,4612,15272,10611,101
985,985,12240,15272,10611,101
986,986,1584,15272,10611,101
987,987,1880,15272,10614,101
988,988,3952,15272,10614,101
989,989,4096,15272,10614,101
990,990,4980,15272,10614,101
991,991,4096,15272,10614,101
992,992,5132,15272,10614,101
993,993,4464,15272,10614,101
994,994,2472,15272,10614,101
995,995,4248,15272,10614,101
996,996,2992,15272,10614,101
997,997,3656,15272,10614,101
998,998,5136,15272,10614,101
999,999,5276,15272,10614,101
1000,1000,4544,15272,10614,101
1001,1001,2516,15272,10614,101
1002,1002,1136,15272,10614,101
1003,1003,1584,15272,10614,101
1004,1004,4544,15272,10614,101
1005,1005,2768,15272,10614,101
1006,1006,4688,15272,10614,101
1007,1007,4840,15272,10614,101
1008,1008,10900,15272,10614,101
1009,1009,2468,15272,10614,101
1010,1010,8980,15272,10616,101
1011,1011,1492,15272,10617,101
1012,1012,1584,15272,10622,101
1013,1013,3800,15272,10622,101
1014,1014,5872,15272,10623,101
1015,1015,4168,15272,10623,101
1016,1016,5792,15272,10623,101
1017,1017,4248,15272,10623,101
1018,1018,4840,15272,10623,101
1019,1019,2468,15272,10623,101
1020,1020,1152,15272,10625,101
1021,1021,3656,15272,10625,101
1022,1022,4248,15272,10625,101
1023,1023,11996,15272,10625,101
1024,1024,5432,15272,10625,101
1025,1025,6464,15272,10625,101
1026,1026,7572,15272,10625,101
1027,1027,2912,15272,10625,101
1028,1028,3432,15272,10625,101
1029,1029,2172,15272,10625,101
1030,1030,3500,15272,10625,101
1031,1031,2768,15272,10625,101
1032,1032,9500,15272,10627,101
1033,1033,8984,15272,10628,101
1034,1034,17564,15272,10628,101
1035,1035,2216,17564,10628,116
1036,1036,1432,17564,10628,116
1037,1037,1740,17564,10628,116
1038,1038,1728,17564,10628,116
1039,1039,2100,17564,10628,116
1040,1040,6760,17564,10629,116
1041,1041,14088,17564,10629,116
1042,1042,8236,17564,10629,116
1043,1043,5752,17564,10629,116
1044,1044,2912,17564,10629,116
1045,1045,1896,17564,10629,116
1046,1046,1580,17564,10629,116
1047,1047,2768,17564,10629,116
1048,1048,2768,17564,10629,116
1049,1049,1584,17564,10629,116
1050,1050,10464,17564,10629,116
1051,1051,2768,17564,10629,116
1052,1052,2472,17564,10629,116
1053,1053,4688,17564,10629,116
1054,1054,2472,17564,10629,116
1055,1055,3948,17564,10631,116
1056,1056,7580,17564,10639,116
1057,1057,1808,17564,10639,116
1058,1058,2024,17564,10639,116
1059,1059,2928,17564,10639,116
1060,1060,1732,17564,10639,116
1061,1061,6240,17564,10639,116
1062,1062,5868,17564,10639,116
1063,1063,5728,17564,10639,116
1064,1064,3204,17564,10639,116
1065,1065,3656,17564,10639,116
1066,1066,1880,17564,10639,116
1067,1067,2024,17564,10642,116
1068,1068,1728,17564,10642,116
1069,1069,2176,17564,10642,116
1070,1070,12088,17564,10642,116
1071,1071,8984,17564,10644,116
1072,1072,3656,17564,10644,116
1073,1073,10308,17564,10644,116
1074,1074,5648,17564,10645,116
1075,1075,8724,17564,10645,116
1076,1076,3676,17564,10645,116
1077,1077,4096,17564,10645,116
1078,1078,8096,17564,10645,116
1079,1079,7052,17564,10645,116
1080,1080,4768,17564,10645,116
1081,1081,3504,17564,10645,116
1082,1082,1448,17564,10645,116
1083,1083,1296,17564,10645,116
1084,1084,2472,17564,10645,116
1085,1085,1880,17564,10645,116
1086,1086,7504,17564,10645,116
1087,1087,6760,17564,10645,116
1088,1088,9204,17564,10646,116
1089,1089,7244,17564,10646,116
1090,1090,3500,17564,10646,116
1091,1091,5728,17564,10646,116
1092,1092,6464,17564,10646,116
1093,1093,7796,17564,10646,116
1094,1094,3728,17564,10646,116
1095,1095,2472,17564,10646,116
1096,1096,1652,17564,10648,116
1097,1097,2100,17564,10648,116
1098,1098,1288,17564,10648,116
1099,1099,8532,17564,10648,116
1100,1100,4984,17564,10648,116
1101,1101,6316,17564,10648,116
1102,1102,7644,17564,10648,116
1103,1103,8536,17564,10648,116
1104,1104,18456,17564,10648,116
1105,1105,2320,18456,10648,122
1106,1106,2064,18456,10648,122
1107,1107,2068,18456,10655,122
1108,1108,2392,18456,10655,122
1109,1109,2844,18456,10655,122
1110,1110,7644,18456,10655,122
1111,1111,2916,18456,10655,122
1112,1112,5280,18456,10655,122
1113,1113,13864,18456,10655,122
1114,1114,8164,18456,10655,122
1115,1115,3732,18456,10655,122
1116,1116,4716,18456,10655,122
1117,1117,2768,18456,10656,122
1118,1118,2392,18456,10656,122
1119,1119,3064,18456,10656,122
1120,1120,3404,18456,10657,122
1121,1121,2768,18456,10657,122
1122,1122,2472,18456,10657,122
1123,1123,2768,18456,10657,122
1124,1124,3208,18456,10657,122
1125,1125,3800,18456,10657,122
1126,1126,10900,18456,10657,122
1127,1127,12756,18456,10657,122
1128,1128,5188,18456,10657,122
1129,1129,8240,18456,10657,122
1130,1130,5280,18456,10657,122
1131,1131,11200,18456,10674,122
1132,1132,4248,18456,10674,122
1133,1133,6460,18456,10674,122
1134,1134,4688,18456,10674,122
1135,1135,3500,18456,10674,122
1136,1136,2688,18456,10674,122
1137,1137,10900,18456,10685,122
1138,1138,7872,18456,10685,122
1139,1139,12380,18456,10685,122
1140,1140,12084,18456,10685,122
1141,1141,2024,18456,10685,122
1142,1142,1728,18456,10686,122
1143,1143,1580,18456,10686,122
1144,1144,8240,18456,10686,122
1145,1145,2316,18456,10686,122
1146,1146,6616,18456,10686,122
1147,1147,6164,18456,10687,122
1148,1148,7348,18456,10687,122
1149,1149,6316,18456,10687,122
1150,1150,7836,18456,10687,122
1151,1151,4684,18456,10687,122
1152,1152,7056,18456,10687,122
1153,1153,6220,18456,10687,122
1154,1154,4244,18456,10687,122
1155,1155,10056,18456,10687,122
1156,1156,6316,18456,10687,122
1157,1157,9716,18456,10687,122
1158,1158,11200,18456,10687,122
1159,1159,6460,18456,10687,122
1160,1160,3360,18456,10687,122
1161,1161,3064,18456,10688,122
1162,1162,8172,18456,10688,122
1163,1163,2176,18456,10688,122
1164,1164,3796,18456,10689,122
1165,1165,2992,18456,10690,122
1166,1166,2468,18456,10690,122
1167,1167,15048,18456,10690,122
1168,1168,5136,18456,10690,122
1169,1169,5280,18456,10691,122
1170,1170,4452,18456,10691,122
1171,1171,5168,18456,10691,122
1172,1172,6200,18456,10691,122
1173,1173,9648,18456,10691,122
1174,1174,1728,18456,10691,122
1175,1175,1888,18456,10691,122
1176,1176,1780,18456,10691,122
1177,1177,7416,18456,10691,122
1178,1178,6544,18456,10691,122
1179,1179,8532,18456,10691,122
1180,1180,5648,18456,10691,122
1181,1181,8536,18456,10691,122
1182,1182,7208,18456,10691,122
1183,1183,8320,18456,10691,122
1184,1184,7500,18456,10691,122
1185,1185,1728,18456,10691,122
1186,1186,5056,18456,10693,122
1187,1187,3652,18456,10694,122
1188,1188,3268,18456,10694,122
1189,1189,2388,18456,10694,122
1190,1190,5868,18456,10694,122
1191,1191,3208,18456,10694,122
1192,1192,4688,18456,10694,122
1193,1193,7644,18456,10694,122
1194,1194,6460,18456,10694,122
1195,1195,8012,18456,10694,122
1196,1196,3580,18456,10694,122
1197,1197,4876,18456,10694,122
1198,1198,5056,18456,10694,122
1199,1199,992,18456,10694,122
1200,1200,1160,18456,10694,122
1201,1201,9420,18456,10694,122
1202,1202,10308,18456,10694,122
1203,1203,3952,18456,10694,122
1204,1204,5576,18456,10694,122
1205,1205,6616,18456,10694,122
1206,1206,5868,18456,10694,122
1207,1207,1584,18456,10694,122
1208,1208,1432,18456,10696,122
1209,1209,1656,18456,10696,122
1210,1210,10380,18456,10696,122
1211,1211,9420,18456,10696,122
1212,1212,7648,18456,10696,122
1213,1213,6984,18456,10696,122
1214,1214,7204,18456,10696,122
1215,1215,2768,18456,10696,122
1216,1216,2764,18456,10696,122
1217,1217,2028,18456,10696,122
1218,1218,4396,18456,10702,122
1219,1219,16228,18456,10702,122
1220,1220,6536,18456,10702,122
1221,1221,7056,18456,10702,122
1222,1222,6464,18456,10702,122
1223,1223,10756,18456,10702,122
1224,1224,2508,18456,10710,122
1225,1225,1432,18456,10710,122
1226,1226,1880,18456,10710,122
1227,1227,10012,18456,10710,122
1228,1228,3360,18456,10710,122
1229,1229,8148,18456,10710,122
1230,1230,8912,18456,10713,122
1231,1231,5804,18456,10713,122
1232,1232,7980,18456,10713,122
1233,1233,8176,18456,10713,122
1234,1234,6836,18456,10713,122
1235,1235,17864,18456,10713,122
1236,1236,2320,18456,10713,122
1237,1237,2176,18456,10713,122
1238,1238,3064,18456,10713,122
1239,1239,2024,18456,10713,122
1240,1240,3252,18456,10713,122
1241,1241,3204,18456,10713,122
1242,1242,6100,18456,10713,122
1243,1243,8872,18456,10713,122
1244,1244,15492,18456,10713,122
1245,1245,11056,18456,10713,122
1246,1246,8392,18456,10713,122
1247,1247,2172,18456,10713,122
1248,1248,6212,18456,10713,122
1249,1249,4688,18456,10713,122
1250,1250,16088,18456,10713,122
1251,1251,10608,18456,10713,122
1252,1252,12088,18456,10713,122
1253,1253,2212,18456,10713,122
1254,1254,5500,18456,10716,122
1255,1255,3868,18456,10716,122
1256,1256,2768,18456,10731,122
1257,1257,7508,18456,10731,122
1258,1258,8688,18456,10731,122
1259,1259,7504,18456,10731,122
1260,1260,10012,18456,10731,122
1261,1261,5172,18456,10731,122
1262,1262,8684,18456,10731,122
1263,1263,6760,18456,10731,122
1264,1264,2764,18456,10731,122
1265,1265,9128,18456,10736,122
1266,1266,6776,18456,10739,122
1267,1267,6536,18456,10739,122
1268,1268,1192,18456,10739,122
1269,1269,1768,18456,10742,122
1270,1270,1920,18456,10742,122
1271,1271,1432,18456,10742,122
1272,1272,3952,18456,10742,122
1273,1273,14900,18456,10743,122
1274,1274,8832,18456,10743,122
1275,1275,7412,18456,10743,122
1276,1276,9720,18456,10743,122
1277,1277,18748,18456,10743,122
1278,1278,8828,18748,10743,124
1279,1279,12384,18748,10743,124
1280,1280,3376,18748,10743,124
1281,1281,5136,18748,10743,124
1282,1282,4016,18748,10743,124
1283,1283,15792,18748,10743,124
1284,1284,10604,18748,10743,124
1285,1285,8092,18748,10743,124
1286,1286,1288,18748,10743,124
1287,1287,8532,18748,10743,124
1288,1288,10460,18748,10743,124
1289,1289,5056,18748,10743,124
1290,1290,3652,18748,10743,124
1291,1291,3060,18748,10744,124
1292,1292,4840,18748,10744,124
1293,1293,9128,18748,10744,124
1294,1294,4172,18748,10744,124
1295,1295,6460,18748,10744,124
1296,1296,16232,18748,10744,124
1297,1297,10096,18748,10744,124
1298,1298,2176,18748,10744,124
1299,1299,13716,18748,10744,124
1300,1300,4836,18748,10744,124
1301,1301,4624,18748,10744,124
1302,1302,6168,18748,10744,124
1303,1303,6240,18748,10744,124
1304,1304,11196,18748,10744,124
1305,1305,8136,18748,10744,124
1306,1306,5572,18748,10744,124
1307,1307,11492,18748,10744,124
1308,1308,7800,18748,10744,124
1309,1309,9868,18748,10744,124
1310,1310,5332,18748,10744,124
1311,1311,6064,18748,10744,124
1312,1312,13420,18748,10744,124
1313,1313,2368,18748,10744,124
1314,1314,1136,18748,10744,124
1315,1315,2020,18748,10744,124
1316,1316,1288,18748,10744,124
1317,1317,8536,18748,10744,124
1318,1318,4836,18748,10744,124
1319,1319,9868,18748,10749,124
1320,1320,5572,18748,10749,124
1321,1321,7204,18748,10749,124
1322,1322,1040,18748,10749,124
1323,1323,1028,18748,10749,124
1324,1324,1160,18748,10749,124
1325,1325,7980,18748,10749,124
1326,1326,8688,18748,10749,124
1327,1327,10756,18748,10749,124
1328,1328,11492,18748,10749,124
1329,1329,4836,18748,10749,124
1330,1330,3796,18748,10749,124
1331,1331,2320,18748,10749,124
1332,1332,2176,18748,10750,124
1333,1333,5280,18748,10750,124
1334,1334,10756,18748,10750,124
1335,1335,9648,18748,10760,124
1336,1336,14312,18748,10760,124
1337,1337,5212,18748,10760,124
1338,1338,4544,18748,10760,124
1339,1339,4540,18748,10761,124
1340,1340,1208,18748,10761,124
1341,1341,5728,18748,10761,124
1342,1342,8312,18748,10761,124
1343,1343,15640,18748,10761,124
1344,1344,10464,18748,10761,124
1345,1345,9424,18748,10761,124
1346,1346,8688,18748,10761,124
1347,1347,5728,18748,10761,124
1348,1348,4684,18748,10761,124
1349,1349,2912,18748,10761,124
1350,1350,6760,18748,10761,124
1351,1351,9356,18748,10761,124
1352,1352,8532,18748,10761,124
1353,1353,24220,18748,10761,124
1354,1354,5868,24220,10761,161
1355,1355,1144,24220,10761,161
1356,1356,7504,24220,10761,161
1357,1357,7800,24220,10761,161
1358,1358,18752,24220,10761,161
1359,1359,8980,24220,10765,161
1360,1360,5136,24220,10765,161
1361,1361,10016,24220,10765,161
1362,1362,11572,24220,10765,161
1363,1363,2100,24220,10765,161
1364,1364,2680,24220,10765,161
1365,1365,4540,24220,10765,161
1366,1366,10760,24220,10765,161
1367,1367,4684,24220,10765,161
1368,1368,6496,24220,10765,161
1369,1369,12596,24220,10765,161
1370,1370,14608,24220,10765,161
1371,1371,18896,24220,10765,161
1372,1372,20876,24220,10765,161
1373,1373,7940,24220,10765,161
1374,1374,1472,24220,10765,161
1375,1375,1876,24220,10766,161
1376,1376,2988,24220,10766,161
1377,1377,12532,24220,10766,161
1378,1378,2024,24220,10766,161
1379,1379,4688,24220,10766,161
1380,1380,9280,24220,10766,161
1381,1381,10460,24220,10766,161
1382,1382,14752,24220,10766,161
1383,1383,2472,24220,10766,161
1384,1384,1912,24220,10766,161
1385,1385,5652,24220,10766,161
1386,1386,12536,24220,10766,161
1387,1387,9872,24220,10766,161
1388,1388,11496,24220,10766,161
1389,1389,10040,24220,10766,161
1390,1390,8688,24220,10766,161
1391,1391,8096,24220,10766,161
1392,1392,1584,24220,10766,161
1393,1393,2320,24220,10767,161
1394,1394,4840,24220,10767,161
1395,1395,3208,24220,10767,161
1396,1396,6912,24220,10767,161
1397,1397,7940,24220,10767,161
1398,1398,6460,24220,10767,161
1399,1399,7944,24220,10767,161
1400,1400,4144,24220,10767,161
1401,1401,5780,24220,10767,161
1402,1402,5136,24220,10767,161
1403,1403,5780,24220,10767,161
1404,1404,8544,24220,10767,161
1405,1405,4684,24220,10767,161
1406,1406,7208,24220,10767,161
1407,1407,8388,24220,10767,161
1408,1408,2172,24220,10767,161
1409,1409,9124,24220,10769,161
1410,1410,3800,24220,10769,161
1411,1411,4984,24220,10769,161
1412,1412,4392,24220,10769,161
1413,1413,3732,24220,10769,161
1414,1414,5284,24220,10769,161
1415,1415,12088,24220,10769,161
1416,1416,6320,24220,10769,161
1417,1417,7796,24220,10769,161
1418,1418,9280,24220,10769,161
1419,1419,3204,24220,10769,161
1420,1420,8388,24220,10774,161
1421,1421,2216,24220,10774,161
1422,1422,1728,24220,10776,161
1423,1423,2468,24220,10776,161
1424,1424,7388,24220,10784,161
1425,1425,13464,24220,10784,161
1426,1426,7940,24220,10784,161
1427,1427,6320,24220,10784,161
1428,1428,5040,24220,10784,161
1429,1429,2912,24220,10784,161
1430,1430,3432,24220,10784,161
1431,1431,3504,24220,10784,161
1432,1432,1912,24220,10784,161
1433,1433,2092,24220,10784,161
1434,1434,2912,24220,10784,161
1435,1435,4688,24220,10784,161
1436,1436,9420,24220,10784,161
1437,1437,2468,24220,10784,161
1438,1438,2316,24220,10784,161
1439,1439,1476,24220,10784,161
1440,1440,2616,24220,10784,161
1441,1441,2908,24220,10784,161
1442,1442,5576,24220,10784,161
1443,1443,3360,24220,10784,161
1444,1444,7056,24220,10784,161
1445,1445,2800,24220,10784,161
1446,1446,8020,24220,10784,161
1447,1447,8392,24220,10786,161
1448,1448,11200,24220,10786,161
1449,1449,6800,24220,10786,161
1450,1450,8388,24220,10786,161
1451,1451,12532,24220,10786,161
1452,1452,8684,24220,10786,161
1453,1453,8288,24220,10786,161
1454,1454,11792,24220,10786,161
1455,1455,8984,24220,10787,161
1456,1456,2316,24220,10787,161
1457,1457,6760,24220,10787,161
1458,1458,4096,24220,10787,161
1459,1459,3060,24220,10787,161
1460,1460,3204,24220,10787,161
1461,1461,4392,24220,10787,161
1462,1462,3360,24220,10787,161
1463,1463,9720,24220,10787,161
1464,1464,2944,24220,10787,161
1465,1465,10684,24220,10787,161
1466,1466,4688,24220,10787,161
1467,1467,3360,24220,10787,161
1468,1468,2468,24220,10787,161
1469,1469,1880,24220,10787,161
1470,1470,1728,24220,10787,161
1471,1471,7800,24220,10787,161
1472,1472,7056,24220,10787,161
1473,1473,7944,24220,10787,161
1474,1474,4688,24220,10787,161
1475,1475,17708,24220,10791,161
1476,1476,2024,24220,10791,161
1477,1477,2616,24220,10791,161
1478,1478,2176,24220,10791,161
1479,1479,2048,24220,10791,161
1480,1480,4244,24220,10791,161
1481,1481,7208,24220,10791,161
1482,1482,6760,24220,10791,161
1483,1483,6760,24220,10791,161
1484,1484,4840,24220,10791,161
1485,1485,6616,24220,10791,161
1486,1486,11200,24220,10791,161
1487,1487,2612,24220,10791,161
1488,1488,7648,24220,10791,161
1489,1489,7052,24220,10792,161
1490,1490,6912,24220,10792,161
1491,1491,3360,24220,10792,161
1492,1492,3840,24220,10796,161
1493,1493,2056,24220,10796,161
1494,1494,5748,24220,10796,161
1495,1495,3704,24220,10796,161
1496,1496,7056,24220,10796,161
1497,1497,3652,24220,10796,161
1498,1498,5136,24220,10796,161
1499,1499,9716,24220,10796,161
1500,1500,7500,24220,10796,161
1501,1501,2772,24220,10796,161
1502,1502,4688,24220,10796,161
1503,1503,2768,24220,10796,161
1504,1504,3540,24220,10796,161
1505,1505,12148,24220,10796,161
1506,1506,5576,24220,10796,161
1507,1507,3504,24220,10796,161
1508,1508,8536,24220,10796,161
1509,1509,6388,24220,10796,161
1510,1510,5724,24220,10796,161
1511,1511,11792,24220,10796,161
1512,1512,17712,24220,10796,161
1513,1513,15640,24220,10796,161
1514,1514,12384,24220,10796,161
1515,1515,23116,24220,10796,161
1516,1516,13636,24220,10796,161
1517,1517,6464,24220,10796,161
1518,1518,7648,24220,10796,161
1519,1519,2912,24220,10796,161
1520,1520,6616,24220,10802,161
1521,1521,2492,24220,10802,161
1522,1522,4160,24220,10802,161
1523,1523,3504,24220,10802,161
1524,1524,5948,24220,10802,161
1525,1525,8684,24220,10802,161
1526,1526,10604,24220,10802,161
1527,1527,23992,24220,10802,161
1528,1528,4540,24220,10802,161
1529,1529,2200,24220,10802,161
1530,1530,1880,24220,10802,161
1531,1531,2616,24220,10802,161
1532,1532,3232,24220,10802,161
1533,1533,4624,24220,10802,161
1534,1534,4244,24220,10802,161
1535,1535,11220,24220,10802,161
1536,1536,10168,24220,10802,161
1537,1537,6912,24220,10802,161
1538,1538,15656,24220,10802,161
1539,1539,10828,24220,10802,161
1540,1540,7644,24220,10802,161
1541,1541,17708,24220,10802,161
1542,1542,4540,24220,10802,161
1543,1543,2472,24220,10802,161
1544,1544,2768,24220,10802,161
1545,1545,5724,24220,10805,161
1546,1546,10760,24220,10805,161
1547,1547,11348,24220,10805,161
1548,1548,12896,24220,10805,161
1549,1549,11944,24220,10805,161
1550,1550,15496,24220,10805,161
1551,1551,14236,24220,10805,161
1552,1552,14076,24220,10805,161
1553,1553,16268,24220,10805,161
1554,1554,8828,24220,10805,161
1555,1555,24140,24220,10805,161
1556,1556,20672,24220,10805,161
1557,1557,3952,24220,10805,161
1558,1558,6612,24220,10805,161
1559,1559,4248,24220,10805,161
1560,1560,6396,24220,10805,161
1561,1561,9576,24220,10805,161
1562,1562,6168,24220,10805,161
1563,1563,6464,24220,10805,161
1564,1564,9868,24220,10805,161
1565,1565,4540,24220,10805,161
1566,1566,4764,24220,10805,161
1567,1567,9868,24220,10805,161
1568,1568,3952,24220,10805,161
1569,1569,10460,24220,10822,161
1570,1570,18076,24220,10822,161
1571,1571,4096,24220,10822,161
1572,1572,11268,24220,10822,161
1573,1573,15492,24220,10822,161
1574,1574,15636,24220,10822,161
1575,1575,2468,24220,10822,161
1576,1576,5804,24220,10824,161
1577,1577,8020,24220,10824,161
1578,1578,4392,24220,10824,161
1579,1579,4588,24220,10824,161
1580,1580,1924,24220,10824,161
1581,1581,5728,24220,10824,161
1582,1582,6320,24220,10826,161
1583,1583,1788,24220,10826,161
1584,1584,5940,24220,10826,161
1585,1585,12536,24220,10826,161
1586,1586,15384,24220,10826,161
1587,1587,6760,24220,10826,161
1588,1588,3504,24220,10826,161
1589,1589,3656,24220,10826,161
1590,1590,6244,24220,10826,161
1591,1591,14900,24220,10826,161
